Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
71823,"Coffey on the Mile (The Green Mile, #6)",Stephen King,"King, Stephen",,"=""0140258612""","=""9780140258615""",5,4.58,Penguin Books Ltd,Paperback,144,1996,1996,,2011/05/20,,,read,,,,1,0
228194,"The Mouse on the Mile (The Green Mile, #2)",Stephen King,"King, Stephen",,"=""0451190521""","=""9780451190529""",4,4.47,Signet,Mass Market Paperback,92,1996,1996,,2011/05/20,,,read,,,,1,0
228198,"Coffey's Hands (The Green Mile, #3)",Stephen King,"King, Stephen",,"=""0451190548""","=""9780451190543""",4,4.52,Signet,Mass Market Paperback,90,1996,1996,,2011/05/20,,,read,,,,1,0
10592,Carrie,Stephen King,"King, Stephen",,"=""1416524304""","=""9781416524304""",3,3.99,Pocket,Mass Market Paperback,272,2005,1974,,2011/05/20,,,read,,,,1,0
10614,Misery,Stephen King,"King, Stephen",,"=""0450417395""","=""9780450417399""",3,4.21,New English Library,Paperback,370,1988,1987,,2011/05/20,,,read,,,,1,0
93263,The Legend of Sleepy Hollow (Graphic Novel),Bo Hampton,"Hampton, Bo","Tracey Hampton, Washington Irving","=""1582404119""","=""9781582404110""",4,3.98,Image Comics,Paperback,64,2004,1993,,2011/05/20,,,read,,,,1,0
48625,The No Spin Zone: Confrontations with the Powerful and Famous in America,Bill O'Reilly,"O'Reilly, Bill",,"=""076790849X""","=""9780767908498""",3,3.25,Broadway Books,Paperback,190,2003,2001,,2011/05/20,,,read,,,,1,0
252917,Who's Looking Out for You?,Bill O'Reilly,"O'Reilly, Bill",,"=""0767913809""","=""9780767913805""",3,3.40,Crown,Paperback,213,2004,2003,,2011/05/20,,,read,,,,1,0
5720,"Rainbow Six (John Clark, #2; Jack Ryan Universe, #10)",Tom Clancy,"Clancy, Tom",David Dukes,"=""0425170349""","=""9780425170342""",4,4.12,Berkley Books,Mass Market Paperback,912,1999,1998,,2011/05/20,,,read,,,,1,0
2713151,Introduction to Logic,Immanuel Kant,"Kant, Immanuel",,"=""0806529741""","=""9780806529745""",4,3.81,Philosophical Library,Paperback,108,1963,1800,,2011/05/20,,,read,,,,1,0
442773,The Reign of Napoleon Bonaparte,Robert B. Asprey,"Asprey, Robert B.",,"=""0465004822""","=""9780465004829""",5,3.83,Basic Books,Paperback,512,2002,2001,,2011/05/20,,,read,,,,1,0
189570,The Rise of Napoleon Bonaparte,Robert B. Asprey,"Asprey, Robert B.",,"=""0465048811""","=""9780465048816""",5,3.98,Basic Books,Paperback,608,2001,2000,,2011/05/20,,,read,,,,1,0
897522,Napoleon as Military Commander,James Marshall-Cornwall,"Marshall-Cornwall, James",,"=""0141391014""","=""9780141391014""",4,3.37,Penguin Books,Paperback,320,2002,1967,,2011/05/20,,,read,,,,1,0
94001,How Hitler Could Have Won World War II: The Fatal Errors That Led to Nazi Defeat,Bevin Alexander,"Alexander, Bevin",,"=""0609808443""","=""9780609808443""",3,3.72,Three Rivers Press / Random House,Paperback,337,2001,2000,,2011/05/20,,,read,,,,1,0
54268,Hitler and Nazi Germany: A History,Jackson J. Spielvogel,"Spielvogel, Jackson J.",,"=""0131898779""","=""9780131898776""",3,3.86,Pearson Prentice Hall,Paperback,336,2004,1988,,2011/05/20,,,read,,,,1,0
517902,Germany from Partition to Reunification: A Revised Edition of The Two Germanies Since 1945,Henry Ashby Turner Jr.,"Jr., Henry Ashby Turner",,"=""0300053479""","=""9780300053470""",3,3.38,Yale University Press,Paperback,288,1992,1987,,2011/05/20,,,read,,,,1,0
2541789,"Imperial Germany 1871-1918: Economy, Society, Culture and Politics",Volker R. Berghahn,"Berghahn, Volker R.",,"=""1845450116""","=""9781845450113""",5,3.61,Berghahn Books,Paperback,400,2005,1994,,2011/05/20,,,read,,,,1,0
241502,Multivariable Calculus (Available Titles CengageNOW),James Stewart,"Stewart, James",,"=""0534359485""","=""9780534359485""",3,3.78,Brooks Cole,Hardcover,450,1999,1991,,2011/05/20,,,read,,,,1,0
61297,"Calculus, 5th Edition",James Stewart,"Stewart, James",,"=""053439339X""","=""9780534393397""",3,3.97,Brooks Cole,Hardcover,10,2002,1986,,2011/05/20,,,read,,,,1,0
647611,Luther: Man Between God and the Devil,Heiko A. Oberman,"Oberman, Heiko A.",Eileen Walliser-Schwarzbart,"=""0300103131""","=""9780300103137""",4,4.06,Yale University Press,Paperback,400,2006,1981,,2011/05/20,,,read,,,,1,0
471087,The Making of England to 1399,C. Warren Hollister,"Hollister, C. Warren",Robert C. Stacey,"=""0618001018""","=""9780618001019""",4,3.85,Cengage Learning,Paperback,432,2000,1966,,2011/05/20,,,read,,,,1,0
712162,The Ties That Bound: Peasant Families in Medieval England,Barbara A. Hanawalt,"Hanawalt, Barbara A.",,"=""0195045645""","=""9780195045642""",5,4.06,Oxford University Press,Paperback,364,1988,1986,,2011/05/20,,,read,,,,1,0
18525,Dr. Faustus,Christopher Marlowe,"Marlowe, Christopher",,"=""0486282082""","=""9780486282084""",4,3.80,Dover Publications,Paperback,64,1994,1588,,2011/05/20,,,read,,,,1,0
12296,The Scarlet Letter,Nathaniel Hawthorne,"Hawthorne, Nathaniel","Nina Baym, Thomas E. Connolly","=""0142437263""","=""9780142437261""",5,3.43,Penguin Books,Paperback,279,2002,1850,,2011/05/20,,,read,,,,1,0
222161,Endgame (Doom #4),Dafydd ab Hugh,"Hugh, Dafydd ab",Brad Linaweaver,"=""0671525662""","=""9780671525668""",3,3.31,Pocket Star,Mass Market Paperback,256,1996,1996,,2011/05/20,,,read,,,,1,0
222148,Infernal Sky (Doom #3),Dafydd ab Hugh,"Hugh, Dafydd ab",Brad Linaweaver,"=""0671525638""","=""9780671525637""",3,3.41,Pocket Star,Paperback,247,1996,1996,,2011/05/20,,,read,,,,1,0
222149,Knee-Deep in the Dead (Doom #1),Dafydd ab Hugh,"Hugh, Dafydd ab",Brad Linaweaver,"=""0671525557""","=""9780671525552""",4,3.59,Pocket Star,Mass Market Paperback,250,1995,1995,,2011/05/20,,,read,,,,1,0
222145,Hell on Earth (Doom #2),Dafydd ab Hugh,"Hugh, Dafydd ab",Brad Linaweaver,"=""067152562X""","=""9780671525620""",3,3.62,Pocket Star,Mass Market Paperback,248,1995,1995,,2011/05/20,,,read,,,,1,0
1136903,Rommel: The Trail of the Fox (Wordsworth Military Library),David Irving,"Irving, David",,"=""1840222050""","=""9781840222050""",5,4.04,Wordsworth Edition,Paperback,448,1999,1977,,2011/05/20,,,read,,,,1,0
214122,Hitler's War,David Irving,"Irving, David",,"=""""","=""""",5,4.11,Avon Books,Paperback,794,1990,1977,,2011/05/20,,,read,,,,1,0
2666780,"The War Path: Hitler's Germany, 1933-1939",David Irving,"Irving, David",,"=""0333357906""","=""9780333357903""",5,4.20,Pan Macmillan,Paperback,0,1983,1978,,2011/05/20,,,read,,,,1,0
64532,The New Concise History of the Crusades,Thomas F. Madden,"Madden, Thomas F.",,"=""0742538230""","=""9780742538238""",4,4.03,Rowman & Littlefield Publishers,Paperback,280,2005,1999,,2011/05/20,,,read,,,,1,0
1538,Sophocles: The Complete Plays,Sophocles,"Sophocles, Sophocles",Paul Roche,"=""0451527844""","=""9780451527844""",5,4.27,New American Library,Mass Market Paperback,420,2001,-401,,2011/05/20,,,read,,,,1,0
1549,Antigone - Oedipus the King - Electra,Sophocles,"Sophocles, Sophocles","Edith Hall, H.D.F. Kitto","=""0192835882""","=""9780192835888""",5,3.95,Oxford University Press,Paperback,178,1998,-429,,2011/05/20,,,read,,,,1,0
703148,Organization Theory and Design [with InfoTrac],Richard L. Daft,"Daft, Richard L.",,"=""0324405421""","=""9780324405422""",3,3.68,South-Western College Pub,Hardcover,620,2006,1982,,2011/05/20,,,read,,,,1,0
642494,"New Day in Babylon: The Black Power Movement and American Culture, 1965-1975",William L. Van DeBurg,"DeBurg, William L. Van",,"=""0226847152""","=""9780226847153""",2,3.80,University of Chicago Press,Paperback,388,1993,1993,,2011/05/20,,,read,,,,1,0
642507,Black Leaders of the Twentieth Century,John Hope Franklin,"Franklin, John Hope",August Meier,"=""0252009398""","=""9780252009396""",1,4.26,University of Illinois Press,Paperback,400,1982,1982,,2011/05/20,,,read,,,,1,0
905456,The Head Negro in Charge Syndrome: The Dead End of Black Politics (Nation Books),Norman W.  Kelley,"Kelley, Norman W.",,"=""1560255846""","=""9781560255840""",1,4.00,Nation Books,Paperback,256,2004,2004,,2011/05/20,,,read,,,,1,0
346707,"Uplifting the Race: Black Leadership, Politics, and Culture in the Twentieth Century",Kevin K. Gaines,"Gaines, Kevin K.",,"=""0807845434""","=""9780807845431""",1,3.81,The University of North Carolina Press,Paperback,342,1996,1996,,2011/05/20,,,read,,,,1,0
223556,The Bell Curve: Intelligence and Class Structure in American Life,Richard J. Herrnstein,"Herrnstein, Richard J.",Charles Murray,"=""0684824299""","=""9780684824291""",5,3.59,Free Press,Paperback,912,1996,1994,,2011/05/20,,,read,,,,1,0
1599586,The Course of German Nationalism: From Frederick the Great to Bismarck 1763-1867,Hagen Schulze,"Schulze, Hagen",Sarah Hanbury-Tenison,"=""0521377595""","=""9780521377591""",4,3.09,Cambridge University Press,Paperback,192,1991,1985,,2011/05/20,,,read,,,,1,0
2028169,Mad Princes of Renaissance Germany (Studies in Early Modern German History),H.C. Erik Midelfort,"Midelfort, H.C. Erik",,"=""0813915015""","=""9780813915012""",5,3.75,University of Virginia Press,Paperback,220,1996,1994,,2011/05/20,,,read,,,,1,0
1753560,Death of the Wehrmacht: The German Campaigns of 1942 (Modern War Studies),Robert M. Citino,"Citino, Robert M.",,"=""0700615318""","=""9780700615315""",4,4.35,University Press of Kansas,Hardcover,448,2007,2007,,2011/05/20,,,read,,,,1,0
68540,The Fall of Rome and the End of Civilization,Bryan Ward-Perkins,"Ward-Perkins, Bryan",,"=""0192807285""","=""9780192807281""",4,4.01,Oxford University Press,Paperback,239,2006,2005,,2011/05/20,,,read,,,,1,0
752007,The German Way of War: From the Thirty Years' War to the Third Reich (Modern War Studies),Robert M. Citino,"Citino, Robert M.",,"=""0700614109""","=""9780700614103""",5,4.29,Univ Pr of Kansas,Hardcover,428,2005,2005,,2011/05/20,,,read,,,,1,0
902836,Rome's Greatest Defeat: Massacre in the Teutoburg Forest,Adrian Murdoch,"Murdoch, Adrian",,"=""0750940158""","=""9780750940153""",5,3.94,The History Press,Hardcover,234,2006,2006,,2011/05/20,,,read,,,,1,0
846790,The Germans in Normandy,Richard Hargreaves,"Hargreaves, Richard",,"=""1844154475""","=""9781844154470""",3,4.17,Pen and Sword Military,Hardcover,271,2006,2006,,2011/05/20,,,read,,,,1,0
11284209,Unknown Book 11284209,Unknown Author 208,"208, Unknown Author",,"=""""","=""""",4,4.00,,,,,,,2011/05/20,,,read,,,,1,0
4999,"Iron Kingdom: The Rise and Downfall of Prussia, 1600–1947",Christopher   Clark,"Clark, Christopher",,"=""0674023854""","=""9780674023857""",5,4.16,Belknap Press,Hardcover,776,2006,2006,,2011/05/20,,,read,,,,1,0
60432,Caesar: Life of a Colossus,Adrian Goldsworthy,"Goldsworthy, Adrian",,"=""0300120486""","=""9780300120486""",5,4.21,Yale University Press,Hardcover,583,2006,2006,,2011/05/20,,,read,,,,1,0
56843,Fighting For The Fatherland: The Story of the German Soldier from 1648 to the Present Day,David  Stone,"Stone, David",Richard   Holmes,"=""1597970697""","=""9781597970693""",5,3.86,"Potomac Books, Inc. ",Hardcover,464,2006,2006,,2011/05/20,,,read,,,,1,0
8650,"The Lost World (Jurassic Park, #2)",Michael Crichton,"Crichton, Michael",,"=""0752224417""","=""9780752224411""",4,3.85,"Alfred A. Knopf, Inc.",Mass Market Paperback,448,1995,1995,,2011/05/20,,,read,,,,1,0
761732,"Soul of the Fire (Sword of Truth, #5)",Terry Goodkind,"Goodkind, Terry",,"=""0812551494""","=""9780812551495""",2,3.87,Tor Fantasy,Mass Market Paperback,788,2000,1999,,2011/05/20,,,read,,,,1,0
121127,"Faith of the Fallen (Sword of Truth, #6)",Terry Goodkind,"Goodkind, Terry",,"=""081257639X""","=""9780812576399""",2,4.10,Tor,Mass Market Paperback,785,2001,2000,,2011/05/20,,,read,,,,1,0
253058,"Temple of the Winds (Sword of Truth, #4)",Terry Goodkind,"Goodkind, Terry","Dick Hill, Ferhan Ertürk","=""""","=""""",3,4.03,Brilliance Audio,Audio CD,822,2007,1997,,2011/05/20,,,read,,,,1,0
43892,"Blood of the Fold (Sword of Truth, #3)",Terry Goodkind,"Goodkind, Terry",,"=""0812551478""","=""9780812551471""",3,4.00,TOR,Mass Market Paperback,623,1997,1996,,2011/05/20,,,read,,,,1,0
234184,"Stone of Tears (Sword of Truth, #2)",Terry Goodkind,"Goodkind, Terry",,"=""0312857063""","=""9780312857066""",5,4.11,Tor Books,Hardcover,703,1995,1995,,2011/05/20,,,read,,,,1,0
43889,"Wizard's First Rule (Sword of Truth, #1)",Terry Goodkind,"Goodkind, Terry",,"=""0765346524""","=""9780765346520""",5,4.12,Tor Books,Mass Market Paperback,836,2003,1994,,2011/05/20,,,read,,,,1,0
10572,"A Clash of Kings  (A Song of Ice and Fire, #2)",George R.R. Martin,"Martin, George R.R.",,"=""0553381695""","=""9780553381696""",5,4.42,Bantam,Paperback,1009,2002,1998,,2011/05/20,,,read,,,,1,0
13496,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,"Martin, George R.R.",,"=""0553588486""","=""9780553588484""",5,4.44,Bantam,Mass Market Paperback,835,2005,1996,,2011/05/20,,,read,,,,1,0
993455,An Inconvenient Book: Real Solutions to the World's Biggest Problems,Glenn Beck,"Beck, Glenn",Kevin Balfe,"=""1416552197""","=""9781416552192""",4,3.74,Threshold Editions,Hardcover,295,2007,2007,,2011/05/20,,,read,,,,1,0
6478256,"Glenn Beck's Common Sense: The Case Against an Out-of-Control Government, Inspired by Thomas Paine",Glenn Beck,"Beck, Glenn",,"=""1439168571""","=""9781439168578""",3,3.80,Threshold Editions,Paperback,174,2009,2009,,2011/05/20,,,read,,,,1,0
9194297,Pinheads and Patriots: Where You Stand in the Age,Bill O'Reilly,"O'Reilly, Bill",,"=""0062010603""","=""9780062010605""",3,3.74,William Morrow,ebook,288,2010,2010,,2011/05/20,,,read,,,,1,0
9912,The Rules of Attraction,Bret Easton Ellis,"Ellis, Bret Easton",,"=""067978148X""","=""9780679781486""",5,3.72,Vintage Contemporaries,Paperback,283,1998,1987,,2011/05/20,,,read,,,,1,0
114421,Getting to Maybe: How to Excel on Law School Exams,Richard Michael Fischl,"Fischl, Richard Michael",Jeremy Paul,"=""0890897603""","=""9780890897607""",5,3.78,Carolina Academic Press,Paperback,348,1999,1999,,2011/05/20,,,read,,,,1,0
783721,"Race, Evolution, and Behavior: A Life History Perspective",J. Philippe Rushton,"Rushton, J. Philippe",,"=""0965683613""","=""9780965683616""",5,4.04,Charles Darwin Research Inst Pr,Paperback,388,2000,1994,,2011/05/20,,,read,,,,1,0
6478768,When China Rules the World: The End of the Western World and the Birth of a New Global Order,Martin Jacques,"Jacques, Martin",,"=""1594201854""","=""9781594201851""",4,3.78,Penguin Press,Hardcover,778,2009,2008,,2011/05/20,,,read,,,,1,0
8540454,"The Short Second Life of Bree Tanner (Twilight, #3.5)",Stephenie Meyer,"Meyer, Stephenie",,"=""""","=""""",3,3.51,"Little, Brown Books for Young Readers",Kindle Edition,213,2010,2009,,2011/05/20,,,read,,,,1,0
8162282,To Save America: Stopping Obama's Secular-Socialist Machine,Newt Gingrich,"Gingrich, Newt",,"=""1596985968""","=""9781596985964""",3,3.52,Regnery,Hardcover,356,2010,2010,,2011/05/20,,,read,,,,1,0
6949478,"The Overton Window (Overton Window, #1)",Glenn Beck,"Beck, Glenn",James Daniels,"=""144230524X""","=""9781442305243""",3,3.56,Simon & Schuster Audio,Audio CD,9,2010,2010,,2011/05/20,,,read,,,,1,0
7815744,The Upside of Irrationality: The Unexpected Benefits of Defying Logic at Work and at Home,Dan Ariely,"Ariely, Dan",,"=""0061995037""","=""9780061995033""",4,4.03,Harper,Hardcover,334,2010,2010,,2011/05/20,,,read,,,,1,0
616803,Stem Cell Now: A Brief Introduction to the Coming of Medical Revolution,Christopher Thomas Scott,"Scott, Christopher Thomas",,"=""0452287855""","=""9780452287853""",5,3.80,Penguin Publishing Group,Paperback,272,2006,2005,,2011/05/20,,,read,,,,1,0
163856,"The Science of Star Wars: An Astrophysicist's Independent Examination of Space Travel, Aliens, Planets, and Robots as Portrayed in the Star Wars Films and Books",Jeanne Cavelos,"Cavelos, Jeanne",,"=""0312263872""","=""9780312263874""",3,3.78,St. Martin's Griffin,Paperback,273,2000,1999,,2011/05/20,,,read,,,,1,0
6738284,The Language of Life: DNA and the Revolution in Personalized Medicine,Francis S. Collins,"Collins, Francis S.",,"=""0061733172""","=""9780061733178""",4,3.99,Harper,Hardcover,368,2010,2009,,2011/05/20,,,read,,,,1,0
7744157,Conservative Victory: Defeating Obama's Radical Agenda,Sean Hannity,"Hannity, Sean",,"=""0062003054""","=""9780062003058""",3,3.79,Harper,Paperback,256,2010,2010,,2011/05/20,,,read,,,,1,0
7600589,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance",Steven D. Levitt,"Levitt, Steven D.",,"=""""","=""""",5,4.00,HarperCollins e-books,Kindle Edition,288,2009,2009,,2011/05/20,,,read,,,,1,0
7630041,Outliers: The Story of Success,Malcolm Gladwell,"Gladwell, Malcolm",,"=""""","=""""",4,4.19,"Little, Brown and Company",Kindle Edition,321,2008,2008,,2011/05/20,,,read,,,,1,0
4974244,Intelligence and How to Get It: Why Schools and Cultures Count,Richard E.  Nisbett,"Nisbett, Richard E.",,"=""0393065057""","=""9780393065053""",3,3.75,W. W. Norton & Company,Hardcover,304,2009,2009,,2011/05/20,,,read,,,,1,0
8497456,Higher Education?: How Colleges Are Wasting Our Money and Failing Our Kids---and What We Can Do About It,Andrew Hacker,"Hacker, Andrew",Claudia Dreifus,"=""0805087346""","=""9780805087345""",5,3.55,Times Books,Hardcover,288,2010,2010,,2011/05/20,,,read,,,,1,0
7519866,Imperial Bedrooms,Bret Easton Ellis,"Ellis, Bret Easton",,"=""0330517090""","=""9780330517096""",4,3.19,Picador,Paperback,256,2010,2010,,2011/05/20,,,read,,,,1,0
9915,Less Than Zero,Bret Easton Ellis,"Ellis, Bret Easton",,"=""""","=""""",4,3.60,Vintage Books,Paperback,208,2010,1985,,2011/05/20,,,read,,,,1,0
395922,"The Awakening (The Vampire Diaries, #1)",L.J. Smith,"Smith, L.J.",,"=""0061020001""","=""9780061020001""",3,3.35,HarperCollins Publishers,Mass Market Paperback,253,1999,1991,,2011/05/20,,,read,,,,1,0
3636,"The Giver (The Giver, #1)",Lois Lowry,"Lowry, Lois",,"=""0385732554""","=""9780385732550""",3,4.12,Ember,Paperback,208,2006,1993,,2011/05/20,,,read,,,,1,0
428263,"Eclipse (The Twilight Saga, #3)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316160202""","=""9780316160209""",3,3.73,"Little, Brown and Company",Hardcover,629,2007,2007,,2011/05/20,,,read,,,,1,0
49041,"New Moon (The Twilight Saga, #2)",Stephenie Meyer,"Meyer, Stephenie",Sylke Hachmeister,"=""""","=""""",3,3.59,"Little, Brown and Company",Hardcover,563,2006,2006,,2011/05/20,,,read,,,,1,0
1885,Pride and Prejudice,Jane Austen,"Austen, Jane",Anna Quindlen,"=""""","=""""",4,4.29,Modern Library,Paperback,279,2000,1813,,2011/05/20,,,read,,,,1,0
41865,"Twilight (The Twilight Saga, #1)",Stephenie Meyer,"Meyer, Stephenie",,"=""0316015849""","=""9780316015844""",4,3.65,"Little, Brown and Company",Paperback,498,2006,2005,,2011/05/20,,,read,,,,1,0
168642,In Cold Blood,Truman Capote,"Capote, Truman",,"=""0679745580""","=""9780679745587""",1,4.09,Vintage,Paperback,343,1994,1959,,2011/05/20,,,read,,,,1,0
48855,The Diary of a Young Girl,Anne Frank,"Frank, Anne","Eleanor Roosevelt, Susan Massotty, Γιάννης Θωμόπουλος, Barbara Mooyaart-Doubleday, Otto H. Frank, Mirjam Pressler","=""""","=""""",1,4.19,Bantam,Mass Market Paperback,283,1993,1947,,2011/05/20,,,read,,,,1,0
7677,"Jurassic Park (Jurassic Park, #1)",Michael Crichton,"Crichton, Michael",,"=""030734813X""","=""9780307348135""",5,4.10,Plaza y Janes,Mass Market Paperback,480,2006,1990,,2011/05/20,,,read,,,,1,0
7624,Lord of the Flies,William Golding,"Golding, William",,"=""0140283331""","=""9780140283334""",4,3.69,Penguin Books ,Paperback,182,1999,1954,,2011/05/20,,,read,,,,1,0
18135,Romeo and Juliet,William Shakespeare,"Shakespeare, William",,"=""""","=""""",4,3.74,Washington Square Press,Mass Market Paperback,281,2002,1597,,2011/05/20,,,read,,,,1,0
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""""","=""""",1,4.26,Harper Perennial Modern Classics ,Paperback,323,2006,1960,,2011/05/20,,,read,,,,1,0
